ICD_1,ICD_2,COUNT
276.7,427.5,1
276.51,E878.8,1
201.9,682.2,1
519.1,482.41,1
455,428,1
427.31,241.1,1
453.8,318.1,1
433.1,272,1
276,441.02,1
682.7,434.91,1
455,421,1
V45.2,530.81,1
70.41,482.41,1
424,V45.01,1
998.12,511.9,1
423.9,V43.3,1
V42.7,276.1,1
412,275.42,1
578,590.1,1
V53.32,244.9,1
V53.32,244.3,1
424,112.2,1
572.4,250.4,1
584.5,574.61,1
200,511.1,1
V10.3,276.5,1
250.41,38.49,1
348.1,V10.3,1
274.82,790.7,1
530.81,V10.21,1
250.61,410.71,1
788.3,414.01,1
421,70.54,1
998.12,331.4,1
E947.9,403.91,1
162.5,553.1,1
250.13,507,1
251.8,198.5,1
451.84,453.8,1
251.8,198.3,1
482,V58.65,1
311,707,1
707,275.2,1
996.64,584.9,1
576.2,455.3,1
E849.0,427.31,1
465.9,707.14,1
998.32,296.2,1
278,416.8,1
425.4,428.22,1
584.9,V10.52,1
442.2,70.51,1
E942.0,458.2,1
428,567.9,1
357.2,458.21,1
V58.61,427.41,1
535.4,428,1
200.28,42,1
579.3,275.41,1
599,283.9,1
530.82,576.8,1
276.9,482.41,1
38,274.82,1
577,285.9,1
V10.83,276.5,1
V63.2,278,1
416.9,584.9,1
577,285.1,1
38.3,707.12,1
359.1,V44.1,1
V10.52,427.31,1
203,410.71,1
V10.3,578,1
997.5,155,1
786.09,403.9,1
348.39,401.9,1
305.1,431,1
41.3,412,1
473.9,427.31,1
135,557,1
785.6,494,1
427.32,578.9,1
440.1,531.5,1
263.9,70.53,1
557,V42.0,1
V15.88,570,1
205,578.9,1
338.3,V45.73,1
197.2,484.6,1
996.59,416.8,1
599,517.8,1
8.45,155.2,1
555.9,785.51,1
250.41,518.5,1
458.8,428,1
324,378.54,1
802.5,276.5,1
425.7,965,1
197.4,693,1
723.1,577,1
722.9,518.81,1
799.02,362.01,1
250.41,562.1,1
995.92,532.5,1
571.8,204,1
571.8,205,1
421.9,996.61,1
537.89,196.2,1
357.2,995.91,1
238.7,482.83,1
305.51,V42.0,1
427.5,197.2,1
427.81,812.4,1
V58.65,782.1,1
276.2,V09.0,1
572.2,799.4,1
998.59,440.22,1
783.7,112,1
414.8,276,1
V44.0,482.83,1
518.81,577.2,1
V45.81,V43.64,1
482.1,38.3,1
707.14,482,1
V29.0,779.89,1
425.4,537.83,1
519.1,536.41,1
427.32,493.2,1
E814.7,401.9,1
518.82,998.11,1
799.4,553.1,1
707.09,276.2,1
424.1,414.01,1
995.92,V08,1
276,135,1
995.92,304.7,1
998.12,596.54,1
8.45,362.01,1
8.45,205.01,1
E927,459.2,1
776.1,765.28,1
276.51,112.1,1
785.6,507,1
428,478.74,1
790.92,276.51,1
790.92,401.9,1
285.21,530.81,1
427.41,478.31,1
482.1,707,1
722.71,707.03,1
V46.11,V15.82,1
427.5,459.2,1
496,250.5,1
496,250.6,1
272.4,482.83,1
453.42,V58.61,1
486,276.3,1
571.5,518.5,1
244.9,428.31,1
576.2,V10.82,1
272,730.27,1
403.9,995.92,1
V58.65,244.9,1
787.2,412,1
518.5,518.89,1
427.1,429.4,1
996.61,557,1
V16.41,790.7,1
70.44,E947.9,1
403.9,428.33,1
428.21,453.8,1
333.82,288.62,1
995.94,369.3,1
V10.3,431,1
482.1,112,1
E942.0,443.9,1
456.21,428.32,1
585.6,287.4,1
920,428,1
198.5,V45.73,1
459,410.72,1
268.2,424,1
362.02,250.11,1
205.1,998.12,1
268.2,428,1
118,284.8,1
250.62,V45.61,1
518.81,112.5,1
424.1,396.8,1
V42.2,398.91,1
288.8,453.4,1
729.5,434.91,1
290,428,1
285.21,428.32,1
482.1,996.61,1
518.5,285.9,1
518.5,285.8,1
707,250.41,1
V09.0,782.1,1
250.41,434.91,1
996.86,427.5,1
403.91,427.69,1
V66.7,305,1
318.1,530.81,1
276.1,785.59,1
327.23,38.3,1
414.01,553.1,1
E942.0,416.8,1
458.21,397,1
997.3,531.4,1
512.1,272,1
572.3,205,1
410.91,482.1,1
733,135,1
276.5,427,1
E928.9,285.9,1
426.3,342.9,1
567.22,311,1
719.46,V45.82,1
693,204,1
456.2,482.83,1
205.01,528,1
998.12,202.8,1
41.4,996.71,1
508.1,511.9,1
425.4,570,1
440.1,411.1,1
599.7,458.9,1
553.3,585.6,1
38.9,253.2,1
V45.81,482.83,1
V45.82,789.03,1
38.9,253.5,1
428,426.11,1
V44.1,397,1
482.1,E932.0,1
998.12,259.4,1
427.32,275.42,1
244.9,682.7,1
136.3,486,1
579.3,596.1,1
V17.0,200.03,1
285.1,682.2,1
276.7,535.11,1
244.9,38.49,1
568,293,1
518.89,8.45,1
996.61,562.12,1
V10.47,995.92,1
157,197.4,1
996.81,690.1,1
560.1,511.9,1
38.11,511.9,1
201.52,784.7,1
780.2,8.45,1
362.81,790.4,1
283,599,1
623.8,280,1
518,482,1
V12.59,428,1
E870.0,280.9,1
263,197.7,1
327.23,518.81,1
263.9,567.21,1
303.91,995.92,1
511.9,E878.5,1
443.9,753.1,1
511.9,E878.2,1
278.01,997.4,1
527.2,398.91,1
996.62,280.9,1
785.51,570,1
458.9,174.9,1
38.9,753.12,1
784.7,38.1,1
682.3,414.01,1
574.1,425.1,1
273.1,576.1,1
593.9,276.5,1
802.5,427.5,1
416.8,724.01,1
519.02,518.83,1
519.02,518.81,1
593.2,V10.3,1
242.9,V44.0,1
785.4,585,1
486,568,1
786.52,780.57,1
571.2,8.45,1
486,564,1
730.08,599,1
V43.65,515,1
729.5,785.59,1
530.81,303.91,1
427.31,459,1
958.7,401.9,1
579.8,285.9,1
136.3,42,1
998.12,285.9,1
823,785.59,1
356.9,585.9,1
287.4,427.32,1
E878.8,70.3,1
958.7,276.5,1
585,410.41,1
244.9,V49.72,1
410.72,530.81,1
428.22,287.5,1
996.73,583.81,1
427.89,389.9,1
511.9,780.57,1
458.2,V45.82,1
427.1,482.83,1
997.4,253.6,1
730.18,V09.81,1
396.2,728.86,1
V49.76,443.9,1
285.1,250.62,1
428.31,V45.02,1
424,275.41,1
790.7,528.9,1
V10.52,415.19,1
304.73,70.7,1
780.57,348.1,1
707.07,275.42,1
428.22,428.3,1
585.6,786.3,1
920,518.5,1
482.89,288,1
414.8,V66.7,1
282.6,38.8,1
112.84,250.51,1
394.2,250,1
427.31,461.3,1
344,599,1
585.9,478.33,1
250.61,412,1
458.9,287.4,1
156.1,511.9,1
519.1,508.1,1
567.2,250.13,1
567.2,250.11,1
276.7,275.3,1
276.2,532.4,1
38,V44.2,1
996.44,327.23,1
785.52,424.1,1
V09.0,432.1,1
293,518.89,1
704.8,238.7,1
428,V10.06,1
441.01,998.11,1
428,V10.03,1
427.5,518.82,1
276.1,432.1,1
286.6,371.4,1
588.81,276.51,1
V45.02,427.41,1
572.3,305.1,1
427.5,V42.0,1
369.6,415.19,1
999.8,491.21,1
V10.11,293,1
279,428.31,1
305.9,518.81,1
202.83,574.5,1
478.3,332,1
839.08,518.83,1
557,997.1,1
560.81,410.41,1
E878.2,440.24,1
951,276.5,1
600.01,V58.65,1
275.42,412,1
568.81,518,1
600.01,V58.67,1
401.9,372,1
428,112.5,1
414.01,492.8,1
427.31,443.81,1
412,578,1
285.29,998.12,1
286.7,578.9,1
428.3,593.9,1
286.7,578.1,1
780.57,V45.82,1
576.2,427.32,1
682.2,536.42,1
482.1,V45.81,1
290,518.81,1
456.2,456.21,1
682.2,536.49,1
401.9,250.13,1
300,518.82,1
751.62,785.51,1
396.8,424.1,1
585.9,996.84,1
588,250,1
426.52,427.5,1
426,403.01,1
356.9,276,1
428,358,1
V10.46,572,1
599,552.2,1
787.91,456.21,1
276.4,512.8,1
38.49,287.5,1
427.5,557,1
516.8,599.7,1
570,459.2,1
V44.3,305.51,1
70.32,599,1
275.3,401.9,1
507,519.09,1
787.91,42,1
482.83,424,1
38.9,750.4,1
507,519.01,1
296.7,780.39,1
280,567.9,1
275.42,V49.75,1
428.3,272.4,1
V44.1,519.02,1
280,567.2,1
211.3,285.21,1
518.84,276.3,1
518.84,276.4,1
518.84,276.7,1
693,427.5,1
424.1,693,1
518.84,276.8,1
344.04,693,1
535.61,38.9,1
518,909.2,1
785.52,402.91,1
996.59,378.54,1
V44.4,V44.2,1
519.1,V09.0,1
V44.4,V44.0,1
995.91,570,1
250.4,250.7,1
285.9,433.3,1
728.86,584.5,1
V12.51,491.21,1
348.1,296.2,1
162.3,731.8,1
288,117.9,1
V58.67,38.8,1
438.89,572,1
438.22,276.7,1
438.89,403.91,1
196,401.9,1
569.1,427.31,1
403.91,575.12,1
599,41.7,1
E878.0,272,1
197.7,E849.7,1
790.92,431,1
427.31,E884.4,1
V10.03,251.8,1
427.31,562.1,1
327.23,41.7,1
998.59,296.2,1
427.31,E884.9,1
E942.0,996.04,1
788.5,427.31,1
414.01,608.9,1
518,362.01,1
569.84,584.9,1
V10.11,447.8,1
788.3,805.2,1
201.52,511.8,1
E879.8,V45.01,1
250,567.22,1
250.4,437.9,1
42,496,1
198.5,41.2,1
786.6,275.41,1
508.1,428.2,1
995.92,557,1
710.1,584.9,1
458.2,112,1
E878.2,998.2,1
276.4,535.41,1
250,569.61,1
997.02,196,1
535.51,518.84,1
410.71,574.2,1
357.6,276.5,1
357.6,276.1,1
590.1,V44.4,1
780.57,491.21,1
569.49,560.1,1
599,997.3,1
V45.3,556.9,1
311,285.1,1
300.4,38.9,1
201.52,478.33,1
348.1,786.3,1
E879.0,410.71,1
572.4,278.01,1
V10.05,998.59,1
276.52,578.9,1
571.5,998.13,1
707.09,41.11,1
V64.1,440.1,1
70.32,567.2,1
428.3,V45.02,1
786.6,511.9,1
786.52,427,1
396.2,396.1,1
276.7,147.9,1
E934.2,726.6,1
396.3,560.81,1
852.05,532.2,1
V43.3,242.9,1
401.9,378.54,1
255.4,331,1
287.5,576.4,1
255.4,337,1
585.9,576.1,1
V45.01,280.9,1
250.41,276.5,1
250.41,276.7,1
162.2,276,1
276.7,250.41,1
276,583.81,1
571.2,287.5,1
584.9,275.3,1
584.9,275.2,1
344.1,38.11,1
579.3,401.9,1
998.3,996.74,1
998.12,153.1,1
285.1,411.1,1
403.91,540.9,1
303.93,285.1,1
344.1,590.1,1
710.2,790.92,1
276.5,155,1
823,571.5,1
570,V45.82,1
574.6,584.9,1
482.41,70.54,1
426.13,682.7,1
707.03,934.8,1
V44.3,440.2,1
707,38,1
401.9,456.21,1
276,562.11,1
806.09,V15.88,1
584.9,790.92,1
933.1,276.1,1
933.1,276.5,1
287.5,996.82,1
41.85,V49.62,1
783.21,996.82,1
38.43,261,1
V08,286.7,1
V08,286.6,1
V10.11,394.1,1
273.1,707.02,1
560.2,512.1,1
V58.61,V66.7,1
285.29,784.3,1
785.59,255.4,1
707.15,707.07,1
E879.0,584.5,1
579.3,250,1
V10.11,356.9,1
250.41,V58.67,1
530.81,250.41,1
244.9,707.05,1
244.9,707.04,1
V53.32,414.02,1
344.04,584.5,1
507,V10.11,1
426.11,V66.7,1
518.81,719.7,1
41.1,518.81,1
276.7,70.44,1
284.8,261,1
V44.1,707.07,1
780.57,V12.59,1
V64.1,414.01,1
V64.1,414.02,1
259.4,V55.0,1
274.9,491.21,1
348.31,V42.0,1
253.6,781.99,1
305.9,584.9,1
779.89,751.69,1
272,E930.8,1
456,584.9,1
428,729.89,1
E932.0,571.5,1
E939.4,284.8,1
693,397,1
530.5,909.2,1
516.8,250.02,1
211.3,427.32,1
70.54,443.9,1
453.8,343.9,1
412,250.8,1
412,250.7,1
427.31,424.2,1
572,584.9,1
E858.3,682.2,1
428.4,280,1
E930.5,250.5,1
E930.5,250.6,1
575.1,789.5,1
202.1,250.12,1
420.99,511.9,1
491.21,575,1
491.21,577,1
996.76,453.8,1
518,V42.83,1
590.1,V58.65,1
425.4,272.4,1
404.93,427.31,1
518.83,458.9,1
536.41,244.9,1
723.1,276.52,1
707.03,512.1,1
198.5,38.11,1
578.1,569.83,1
398.91,397,1
424,922.2,1
238.1,998.11,1
305.1,304.01,1
591,758.9,1
507,590.1,1
282.4,112.85,1
789.5,530.2,1
996.62,238.7,1
427.31,290,1
710.4,515,1
416.8,440.2,1
518.89,201.9,1
285.8,V10.03,1
E879.1,255.4,1
286.6,414.01,1
E939.4,E933.1,1
276,285.1,1
38,250.5,1
721.8,287.5,1
272,358,1
E932.0,285.21,1
E932.0,285.22,1
421,205,1
428,753.1,1
562.12,275.3,1
V66.7,719.47,1
300,8.45,1
288,284.8,1
V16.49,276.5,1
155.2,998.11,1
196,458.29,1
423.2,427.31,1
730.27,286.9,1
786.6,427.31,1
V64.1,412,1
344.1,707,1
431,789.5,1
722.93,V45.82,1
722.93,V45.81,1
599.7,358,1
V09.81,590.1,1
E870.0,507,1
V45.01,482.41,1
296.7,183,1
V10.11,568.81,1
348.4,276.52,1
426.52,995.92,1
303.9,428,1
447.1,V10.46,1
336.3,428,1
568,250.41,1
290,V45.82,1
112,433.11,1
V10.52,410.91,1
532.4,578.9,1
555.9,995.92,1
250.61,V42.83,1
E933.1,272,1
427.31,396.1,1
799.4,496,1
572.4,719.7,1
250.41,E934.2,1
344.1,730.18,1
V55.0,117.3,1
V17.0,41.4,1
V42.2,305.53,1
530.85,244.9,1
799.4,511.9,1
250.13,250.43,1
511.9,250.02,1
512.1,V45.82,1
799.4,511.1,1
38,785.4,1
287.5,452,1
486,569.83,1
530.81,287.4,1
519.1,54.9,1
557,458,1
425.4,280,1
496,996.65,1
496,996.68,1
E930.8,401,1
585.6,410.72,1
453.8,434.11,1
585.6,410.71,1
196.5,531.4,1
780.2,276.2,1
255.4,V58.67,1
441.9,599,1
805.02,403.91,1
486,253.6,1
319,403.9,1
571.8,8.45,1
V42.0,E929.0,1
250.01,414.01,1
996.81,414.8,1
300.4,458.29,1
348.3,427.31,1
198.89,198.3,1
996.65,337.3,1
285.29,V43.4,1
425.5,E858.3,1
482.1,537.83,1
441.4,8.45,1
427.31,574,1
276.7,276,1
821.21,427.31,1
572.3,412,1
V43.65,403.91,1
276.2,286.7,1
427.31,874.4,1
197.6,560.1,1
276.2,560.81,1
250.41,427.5,1
280,V43.65,1
280,V43.64,1
413.9,112.5,1
608.86,593.9,1
518.81,V55.3,1
599,204.1,1
42,70.54,1
518.81,V55.5,1
584.9,787.01,1
785.59,575.11,1
38.3,459.81,1
786.3,481,1
567.23,572.2,1
578,38.8,1
518.83,599,1
571.5,V49.72,1
584.8,70.53,1
428.3,411.1,1
494,53.9,1
599,722.92,1
995.92,719.47,1
482.41,429.89,1
491.21,568.81,1
441.4,E932.0,1
V12.59,588,1
250.41,349.82,1
996.61,112.5,1
428.33,294.8,1
584.9,796,1
410.92,278.01,1
458,528,1
599,V43.3,1
272,348.1,1
276.2,731,1
V58.61,431,1
300,V10.05,1
431,996.62,1
788.3,276.1,1
572.2,997.1,1
593.9,592,1
518.5,997.3,1
V64.1,V49.76,1
578.1,276.1,1
518.5,997.4,1
E879.0,996.74,1
459,202.1,1
282.62,427.31,1
571.5,117.9,1
724.5,V15.3,1
401.9,513,1
70.7,41.2,1
V44.1,785.52,1
V44.1,785.51,1
428,410.92,1
403.91,38,1
724.5,511.8,1
250.4,540.9,1
250.11,428.3,1
244.9,438.89,1
443.9,789.03,1
274.9,455.2,1
250,790.92,1
788.3,807.2,1
V58.61,433.31,1
428.21,995.92,1
276,323.9,1
414.8,285.29,1
250,440.24,1
250,440.23,1
427.89,733,1
285.29,682.6,1
276.2,288.8,1
427.31,276.6,1
V58.65,453.8,1
427.1,V12.59,1
348.1,518.5,1
779.89,776.1,1
278.01,536.49,1
281.1,486,1
410.41,785.51,1
197,585,1
751.62,117.3,1
562.12,265.2,1
372.3,410.72,1
428,787.01,1
518.81,995.93,1
276.52,E879.8,1
438.22,196,1
365.9,518.83,1
799.02,E947.8,1
250,428.4,1
707.03,250.81,1
415.19,305.1,1
158,518,1
599,997.02,1
280,V10.3,1
458.21,416.8,1
999.3,285.29,1
V66.7,274.9,1
571.5,780.57,1
285.22,272,1
571.5,780.59,1
285.22,276,1
E933.1,518.82,1
996.82,719.7,1
41.4,995.92,1
41.7,723.1,1
571.5,710.1,1
585.9,413.9,1
V10.46,482.83,1
753.1,305.1,1
785.4,250.7,1
584.5,729.6,1
568,112.5,1
780.39,401,1
V55.3,996.86,1
600.01,357.2,1
737.43,70.7,1
250,473.2,1
518.5,999.8,1
682.7,287.3,1
431,238.4,1
427.5,112.1,1
414.8,424,1
571.5,V10.3,1
780.2,401.9,1
V10.11,311,1
423.9,412,1
998.2,311,1
251.8,518.82,1
268.2,414.01,1
V44.2,V44.1,1
996.72,428.21,1
285.29,V10.51,1
281,995.92,1
41.04,518.83,1
276,286.7,1
427.5,V64.41,1
536.42,V55.0,1
300.4,250.8,1
275.3,425.4,1
288,287.5,1
530.81,425.4,1
593.9,272.4,1
70.71,401,1
493.2,693,1
707.03,518,1
416.8,276.5,1
511,466,1
416.8,276.7,1
416.8,276.8,1
434.11,398.91,1
426.13,996.81,1
552.2,38.11,1
250.3,996.81,1
285.1,287.3,1
788.3,275.41,1
583.81,70.44,1
557.1,343.9,1
427.89,V10.3,1
276,E933.1,1
276.1,525.1,1
785.52,585,1
70.32,585.6,1
585.5,403.91,1
584.5,571.2,1
782,E939.3,1
444,441.1,1
426.11,512.8,1
V13.01,238.7,1
V15.81,323.9,1
259.4,997.3,1
682.6,493.2,1
573.9,440.1,1
414,996.64,1
305.1,995.92,1
427.32,578,1
873.59,532.1,1
427.32,572,1
285.9,748.3,1
327.23,276.7,1
294.8,397,1
996.84,53.9,1
V58.69,600,1
428.22,599,1
725,E849.6,1
410.72,410.11,1
293,507,1
427.1,997.2,1
112.2,996.86,1
997.4,453.8,1
112.2,996.81,1
486,294.1,1
296.2,272,1
486,294.8,1
996.44,995.92,1
424.2,427.31,1
V44.2,276.3,1
584.5,359.4,1
998.2,483.8,1
518.84,519.09,1
785.52,429.9,1
491.9,494,1
790.92,434.91,1
358,E932.0,1
595.9,200.03,1
424,518,1
244.9,201.5,1
V66.7,V58.61,1
357.2,782.4,1
577,359.4,1
995.92,707.14,1
995.92,707.15,1
564,998.11,1
995.92,707.12,1
577,516.8,1
E932.0,576.8,1
496,780.39,1
V45.01,276.7,1
284.8,38.49,1
421.9,584.5,1
998.32,511.9,1
873,291,1
578.9,996.62,1
428,54.9,1
599.7,112,1
V44.2,737.39,1
920,998.12,1
920,998.11,1
428,459.2,1
V45.01,276.1,1
428.22,518.89,1
358.01,412,1
511.9,162.8,1
244.9,585.9,1
V53.32,357.2,1
997.2,707.12,1
486,E931.5,1
41.4,715.96,1
733.99,568,1
567.2,532.4,1
785.59,304.7,1
V58.65,253.2,1
482.1,285.1,1
V58.65,253.5,1
285.9,41.11,1
571.5,517.8,1
157,285.9,1
725,244.9,1
996.72,421.9,1
403.91,428.3,1
403.91,428.2,1
403.91,428.4,1
52.1,790.7,1
416,V10.46,1
276.6,70.54,1
574.2,250.62,1
V42.83,V55.3,1
276.5,276.7,1
276.5,276.4,1
550.1,486,1
997.5,410.41,1
285.21,E884.4,1
577,567.21,1
998.11,V45.73,1
V45.82,570,1
278.01,595.2,1
356.9,493.2,1
518.82,285.9,1
562.1,401.9,1
441.01,287.5,1
786.52,995.92,1
295.6,496,1
V10.05,V10.52,1
423.9,250.02,1
197.2,461.3,1
276.1,453.8,1
V58.67,707.14,1
999.8,416.8,1
737.41,198.4,1
285.9,482.83,1
V45.02,356.9,1
285.8,311,1
E888.9,E849.7,1
518.81,785,1
255.4,273.8,1
585.3,38.9,1
781.3,427.31,1
294.1,568,1
518.81,722.92,1
362.01,V45.02,1
38.11,398.91,1
V10.46,518.84,1
996.81,280.9,1
250.02,820.09,1
304.73,785.52,1
276,998.59,1
569.81,805.2,1
729.89,287.4,1
E878.8,512.1,1
276.2,428.22,1
286.7,202.8,1
458.21,V49.62,1
424,41.11,1
276.6,511.8,1
276.1,295.7,1
300,V15.3,1
V44.0,272.4,1
496,519.09,1
156,995.94,1
414.02,998.3,1
V58.61,491.21,1
285.9,197.7,1
424.1,278.01,1
560.81,510.9,1
191.8,530.81,1
557,V09.0,1
599,E911,1
707.8,518.81,1
611,784.7,1
38.42,250.4,1
482.41,V43.65,1
874.4,285.1,1
362.01,785.52,1
E884.4,202.1,1
560.1,288.8,1
599,805.2,1
E939.4,332,1
567.22,715.96,1
276.5,511.8,1
996.74,276.1,1
996.74,276.2,1
707.14,730.18,1
790.7,997.1,1
250.43,402.01,1
572.2,70.41,1
996.81,568,1
707,789.5,1
596.8,403.91,1
V10.82,482.41,1
722.71,785.52,1
427.1,421,1
427.1,424,1
435.2,995.92,1
286.6,483.8,1
311,511.8,1
780.6,599,1
150.5,V01.1,1
427.5,428.33,1
427.5,428.32,1
293,428.31,1
907.2,806.08,1
293,428.33,1
437.3,272,1
431,250.41,1
453.42,428.2,1
437.3,276,1
998.6,263.9,1
197,41.2,1
998.59,V09.0,1
996.61,272.4,1
553.29,272,1
785.5,428,1
70.44,202.8,1
V45.81,511.8,1
327.23,255.4,1
414.01,733,1
790.7,786.3,1
686.09,238.7,1
537.82,458.9,1
285.9,790.92,1
995.92,569.83,1
401.9,704.8,1
519.19,733,1
751.62,573.8,1
425.5,599,1
572.4,572.2,1
396.2,595.82,1
V58.61,459.2,1
427.89,369,1
438.2,441.2,1
785.52,719.47,1
560.89,162.3,1
568,781.99,1
572.3,576.4,1
790.7,780.39,1
530.3,414,1
250,V49.83,1
416,V55.0,1
584.5,560.39,1
427.31,317,1
799.4,780.39,1
428.2,398.91,1
567.2,570,1
E942.0,998.32,1
567.2,572,1
V42.0,280.9,1
357.2,V12.59,1
567.2,579,1
567.2,578,1
518.81,250.01,1
E947.9,427.31,1
998.59,411.1,1
250.5,362.01,1
305.5,434.91,1
441.4,518.5,1
726.69,567.9,1
V42.83,250.51,1
427.41,427.89,1
785.4,443.9,1
250.02,V58.67,1
416.8,728.88,1
E878.8,424.1,1
737.43,518.84,1
250.61,557,1
290.4,693,1
530.81,757,1
403.9,496,1
403.9,494,1
737.43,518.89,1
807.01,518.81,1
562.11,414.01,1
377.3,995.91,1
428,332,1
263,V10.52,1
996.69,452,1
V58.61,585.6,1
780.79,411.1,1
786.52,721,1
V45.81,140.9,1
250,458.2,1
427.81,398.91,1
569.84,496,1
274.9,997.4,1
518,250.4,1
414.01,444.1,1
482.4,585,1
V43.65,786.09,1
38.11,440.22,1
540.1,286.6,1
427.32,518.5,1
781.3,518.81,1
458.8,771.81,1
428.42,412,1
38.9,38,1
276.5,424.2,1
276,780.59,1
276,780.57,1
428,482.4,1
428,482.2,1
70.32,357.6,1
198.4,466,1
518.81,394.1,1
401.9,707,1
518.84,V45.02,1
V49.72,996.86,1
733,V45.1,1
V03.82,414.01,1
276.1,V09.0,1
996.86,572.3,1
283,238.7,1
682.3,250,1
E942.6,568.81,1
E933.1,569.69,1
996.84,507,1
V44.4,584.9,1
998.2,786.3,1
456,V45.82,1
995.93,428,1
V45.73,197,1
584.9,575.12,1
275.42,780.57,1
V43.3,V45.2,1
V43.3,V45.1,1
511.8,287.5,1
38.49,156,1
518.89,780.6,1
274,443.9,1
250,300.4,1
250.13,362.01,1
426.52,V58.67,1
276.5,276.51,1
276.5,276.52,1
288.6,515,1
38.1,196.2,1
V42.2,486,1
482.41,E888.9,1
810,38.9,1
E930.5,785.52,1
E878.6,507,1
278.01,584.9,1
785.59,438.4,1
537.84,608.9,1
V45.81,585,1
599,441.2,1
555.9,579.3,1
491.21,410.71,1
753.1,496,1
428.32,584.5,1
272.4,786.52,1
478.29,785.52,1
V45.02,250.01,1
289.8,286.6,1
135,251.8,1
280.9,707.8,1
511.9,578.1,1
998.12,579.3,1
198.4,995.92,1
276.5,996.59,1
998.2,41.7,1
537.82,428,1
38.8,569.83,1
997.1,255.4,1
537.82,424,1
785.52,250.81,1
414.8,413.9,1
38.9,719.47,1
447.1,E879.2,1
574.71,782.1,1
518.81,807.2,1
V10.06,250.4,1
572.2,601,1
403.91,567.23,1
995.94,792.1,1
599,70.7,1
599,70.2,1
V10.03,V45.82,1
70.44,998.12,1
572.4,575.11,1
286.6,518.84,1
276.5,V10.47,1
38.9,202.83,1
41.3,998.12,1
424.1,416.9,1
995.91,53.9,1
493.9,453.2,1
997.4,414,1
410.71,492.8,1
244.9,440,1
V15.3,486,1
V10.11,707.8,1
569.81,453.8,1
593.9,286.6,1
150.9,571.5,1
428,441.4,1
996.85,576.4,1
998.59,997.4,1
996.74,536.2,1
250.01,790.7,1
41.7,41.3,1
155.2,575.11,1
54.79,427.5,1
402.01,250.53,1
V66.7,428.2,1
285.9,569.81,1
410.92,410.91,1
263.9,424,1
V09.0,403.91,1
996.62,438.11,1
38.9,996.85,1
424.1,V10.46,1
V44.59,780.39,1
718.88,V54.17,1
560.1,572,1
440.24,276.5,1
261,276.8,1
560.1,577,1
440.24,276.6,1
261,276.5,1
440.24,276.8,1
261,276.7,1
261,276.2,1
289.8,348.31,1
441.9,443.9,1
287.4,535.51,1
V49.76,410.71,1
592,276.7,1
995.92,V10.52,1
401.9,614.3,1
250.4,493.2,1
424,V45.81,1
518.81,V44.2,1
E929.8,806.03,1
482.2,995.92,1
E929.8,806.08,1
444.89,276.2,1
995.92,753.12,1
202.11,496,1
E878.2,396.2,1
V17.3,250.52,1
311,512.8,1
280.9,38.8,1
280.9,38.9,1
578,780.39,1
682.2,414.01,1
599,V42.2,1
305.51,682.2,1
V09.91,276.52,1
403.9,250.92,1
287.5,519.1,1
263.9,414.8,1
998,250.92,1
428,275.3,1
244.9,140.9,1
158,560.81,1
39.9,997.79,1
331,482.41,1
578,285.9,1
578,304.7,1
280.9,70.32,1
V45.2,V42.2,1
401.9,V18.0,1
486,V10.03,1
401.9,728.88,1
482.1,349.82,1
434.91,790.7,1
788.2,427.1,1
410.71,117.9,1
V10.3,410.71,1
721.8,38.9,1
410.01,291,1
519.02,427.31,1
41.89,571.5,1
358.01,112,1
996.62,250.82,1
401.9,785,1
796,398.91,1
V55.0,934.9,1
998.32,274.9,1
731.8,681.1,1
458.29,721,1
998.2,293,1
571.8,288,1
426,996.04,1
286.9,787.91,1
V45.81,427.32,1
443.9,285.21,1
805.6,584.9,1
250.61,458.9,1
599,250.02,1
427.31,997.02,1
274.9,707.03,1
568.81,578.9,1
274.9,707.09,1
934.9,287.5,1
788.5,403.91,1
117.9,785.52,1
414.01,V45.1,1
516.8,276.1,1
518.84,696.1,1
707.07,496,1
403.91,780.1,1
276.2,197.7,1
410.91,458.2,1
41.11,414.01,1
427.41,486,1
414.01,909.2,1
787.2,263.9,1
536.41,V43.3,1
416.8,492.8,1
273.8,8.45,1
V44.0,518.89,1
780.6,276.52,1
491.9,V44.0,1
E947.9,428.22,1
707.8,285.1,1
278,358,1
357.2,443.9,1
707.8,285.9,1
790.7,250.13,1
251.8,998.31,1
579.3,38.9,1
572.2,535.51,1
569.49,707.02,1
428.31,997.1,1
530.1,276.7,1
442.3,518,1
518.89,507,1
782,757,1
285.9,796.3,1
458.9,998.81,1
458.9,998.83,1
401.9,729.6,1
733,997.1,1
401.9,V16.0,1
458.9,996.74,1
995.91,997.2,1
V15.3,70.32,1
995.91,997.4,1
38.9,556.9,1
528,E947.9,1
577,998.6,1
576.2,V10.05,1
V43.3,348.31,1
444,998.59,1
600.01,782.1,1
285.1,785.51,1
V10.3,V55.0,1
331,397,1
717.6,305,1
428.3,V15.81,1
496,459.89,1
427.41,V10.52,1
733,250.02,1
996.65,996.1,1
996.62,491.21,1
707.03,278,1
41.11,532.4,1
707.03,53.79,1
518.81,493.9,1
496,410.92,1
E930.5,486,1
41.11,V10.11,1
518.83,371.4,1
482.4,458.9,1
997.02,250,1
438.89,511.9,1
V15.81,276.4,1
V10.82,288,1
